,Date,Adj Close,Close,High,Low,Open,Volume
0,2024-01-02,251.7599945068359,251.7599945068359,258.5899963378906,250.8699951171875,257.2799987792969,5815200
1,2024-01-03,243.91000366210935,243.91000366210935,250.1300048828125,243.0,248.32000732421875,7219900
2,2024-01-04,244.94000244140625,244.94000244140625,248.27999877929688,244.17999267578125,244.5800018310547,5170700
3,2024-01-05,249.0,249.0,250.19000244140625,245.0399932861328,245.0399932861328,3846200
4,2024-01-08,229.0,229.0,233.8500061035156,225.7899932861328,228.0,40730400
5,2024-01-09,225.7599945068359,225.7599945068359,228.7899932861328,223.1999969482422,225.66000366210935,20687500
6,2024-01-10,227.83999633789065,227.83999633789065,231.61000061035156,226.63999938964844,226.8999938964844,12883700
7,2024-01-11,222.66000366210935,222.66000366210935,228.27999877929688,222.6199951171875,228.07000732421875,11830500
8,2024-01-12,217.6999969482422,217.6999969482422,222.07000732421875,217.0399932861328,219.97000122070312,11268800
9,2024-01-16,200.52000427246097,200.52000427246097,210.97999572753903,199.5,210.07000732421875,35290000
10,2024-01-17,203.05999755859375,203.05999755859375,206.3000030517578,201.6499938964844,202.6300048828125,20140100
11,2024-01-18,211.61000061035156,211.61000061035156,213.0399932861328,203.32000732421875,205.63999938964844,20046800
12,2024-01-19,215.02000427246097,215.02000427246097,215.16000366210935,209.22999572753903,210.88999938964844,14320200
13,2024-01-22,214.92999267578125,214.92999267578125,217.0,212.36000061035156,213.07000732421875,10760800
14,2024-01-23,211.5,211.5,216.8500061035156,211.1300048828125,215.3500061035156,9076900
15,2024-01-24,214.1300048828125,214.1300048828125,217.58999633789065,209.36000061035156,209.8300018310547,15119100
16,2024-01-25,201.8800048828125,201.8800048828125,208.72999572753903,198.32000732421875,208.1999969482422,22112500
17,2024-01-26,205.47000122070312,205.47000122070312,206.75,203.0,203.0800018310547,9911200
18,2024-01-29,205.19000244140625,205.19000244140625,207.0399932861328,203.8500061035156,206.05999755859375,7535400
19,2024-01-30,200.44000244140625,200.44000244140625,203.97999572753903,199.13999938964844,203.6499938964844,13321200
20,2024-01-31,211.0399932861328,211.0399932861328,213.77000427246097,203.25,204.9199981689453,22409400
21,2024-02-01,209.80999755859375,209.80999755859375,214.6300048828125,206.80999755859375,213.83999633789065,10679200
22,2024-02-02,209.3800048828125,209.3800048828125,209.5399932861328,206.3500061035156,209.05999755859375,6271200
23,2024-02-05,206.6300048828125,206.6300048828125,207.33999633789065,202.0,204.63999938964844,8682500
24,2024-02-06,208.5800018310547,208.5800018310547,210.63999938964844,203.88999938964844,206.02000427246097,7556900
25,2024-02-07,211.9199981689453,211.9199981689453,213.77000427246097,207.9900054931641,208.7599945068359,7747700
26,2024-02-08,209.22000122070312,209.22000122070312,213.1000061035156,208.72000122070312,212.3999938964844,5787700
27,2024-02-09,209.1999969482422,209.1999969482422,211.44000244140625,207.8999938964844,209.77000427246097,4349700
28,2024-02-12,209.3300018310547,209.3300018310547,209.8000030517578,207.6000061035156,208.6999969482422,4077400
29,2024-02-13,204.4600067138672,204.4600067138672,207.80999755859375,202.3300018310547,206.8999938964844,8263600
30,2024-02-14,203.3800048828125,203.3800048828125,206.5800018310547,202.2100067138672,205.9499969482422,6503000
31,2024-02-15,205.3300018310547,205.3300018310547,206.5500030517578,203.3999938964844,204.1199951171875,5309100
32,2024-02-16,203.88999938964844,203.88999938964844,205.0500030517578,202.80999755859375,204.8800048828125,5975900
33,2024-02-20,203.3699951171875,203.3699951171875,205.5800018310547,202.7100067138672,203.5500030517578,5248400
