,Date,Adj Close,Close,High,Low,Open,Volume
0,2024-01-02,204.6302490234375,209.0,210.61000061035156,208.32000732421875,208.86000061035156,3132700
1,2024-01-03,200.25369262695312,204.52999877929688,208.4199981689453,204.2599945068359,208.4199981689453,3814000
2,2024-01-04,200.6159515380859,204.8999938964844,206.22000122070312,204.02999877929688,204.1199951171875,2542000
3,2024-01-05,199.2746124267578,203.52999877929688,204.57000732421875,202.2599945068359,204.38999938964844,2682600
4,2024-01-08,198.42279052734375,202.66000366210935,203.5500030517578,201.25,203.1199951171875,4020000
5,2024-01-09,197.41433715820312,201.6300048828125,201.72999572753903,198.8999938964844,200.47999572753903,3082100
6,2024-01-10,198.1682281494141,202.3999938964844,202.47000122070312,200.4199981689453,201.0,2372200
7,2024-01-11,197.4534912109375,201.6699981689453,202.58999633789065,199.5500030517578,202.2899932861328,1940700
8,2024-01-12,196.8954162597656,201.1000061035156,203.9900054931641,200.16000366210935,203.38999938964844,2429200
9,2024-01-16,193.63504028320312,197.77000427246097,201.1300048828125,197.5099945068359,200.67999267578125,3500400
10,2024-01-17,193.8112640380859,197.9499969482422,198.08999633789065,196.0,196.75,2510300
11,2024-01-18,195.9457092285156,200.1300048828125,200.5399932861328,197.2599945068359,197.72000122070312,2604600
12,2024-01-19,196.58209228515625,200.77999877929688,201.2400054931641,198.63999938964844,200.27999877929688,3089200
13,2024-01-22,196.83663940429688,201.0399932861328,203.9199981689453,200.42999267578125,201.33999633789065,3589200
14,2024-01-23,198.6969451904297,202.94000244140625,203.16000366210935,200.6300048828125,201.22999572753903,2033800
15,2024-01-24,195.6911163330078,199.8699951171875,203.77999877929688,199.67999267578125,202.94000244140625,3483900
16,2024-01-25,198.32489013671875,202.55999755859375,203.1699981689453,200.6699981689453,201.7400054931641,2653200
17,2024-01-26,197.5807647705078,201.8000030517578,203.88999938964844,201.38999938964844,203.02999877929688,1924700
18,2024-01-29,198.80462646484375,203.0500030517578,203.05999755859375,200.82000732421875,201.42999267578125,2196800
19,2024-01-30,201.5950469970703,205.8999938964844,206.3699951171875,201.16000366210935,201.16000366210935,5646000
20,2024-01-31,198.0311584472656,202.2599945068359,207.7100067138672,201.7599945068359,207.1999969482422,5624500
21,2024-02-01,193.18463134765625,197.30999755859375,197.57000732421875,189.66000366210935,195.8699951171875,7819100
22,2024-02-02,192.00973510742188,196.11000061035156,200.0500030517578,195.5399932861328,197.0399932861328,4317700
23,2024-02-05,188.9745635986328,193.0099945068359,194.8500061035156,192.82000732421875,193.9600067138672,4632200
24,2024-02-06,189.5913848876953,193.63999938964844,194.07000732421875,192.0399932861328,192.5399932861328,3741500
25,2024-02-07,190.0417633056641,194.1000061035156,195.82000732421875,193.58999633789065,195.47000122070312,3029800
26,2024-02-08,189.41514587402344,193.4600067138672,194.02000427246097,192.25,193.58999633789065,2516200
27,2024-02-09,190.76629638671875,194.83999633789065,195.22999572753903,192.8300018310547,193.0,3686300
28,2024-02-12,193.22381591796875,197.3500061035156,197.6300048828125,193.77000427246097,193.97999572753903,2827900
29,2024-02-13,189.9536590576172,194.0099945068359,196.9600067138672,192.72000122070312,196.7400054931641,4432100
30,2024-02-14,190.795654296875,194.8699951171875,195.58999633789065,193.8800048828125,194.44000244140625,2115200
31,2024-02-15,193.8112640380859,197.9499969482422,198.1999969482422,195.6199951171875,196.0,1996300
32,2024-02-16,193.0475921630859,197.1699981689453,198.8999938964844,196.4499969482422,197.52000427246097,2331000
33,2024-02-20,194.7805633544922,198.94000244140625,199.6499938964844,196.91000366210935,197.9499969482422,2761100
34,2024-02-21,195.3582305908203,199.52999877929688,200.3800048828125,198.2100067138672,199.6000061035156,1969500
