,Date,Adj Close,Close,High,Low,Open,Volume
0,2024-01-02,110.23126983642578,113.23999786376952,113.31999969482422,109.16000366210938,109.16000366210938,11920100
1,2024-01-03,111.72061920166016,114.7699966430664,115.9000015258789,114.16000366210938,114.2699966430664,10721900
2,2024-01-04,113.90111541748048,117.01000213623048,117.6500015258789,115.86000061035156,115.91999816894533,11492200
3,2024-01-05,114.10552978515624,117.22000122070312,117.4499969482422,116.63999938964844,117.0999984741211,6860100
4,2024-01-08,114.26126861572266,117.37999725341795,117.88999938964844,116.18000030517578,117.58999633789062,8193100
5,2024-01-09,115.28338623046876,118.43000030517578,119.94000244140624,117.20999908447266,117.51000213623048,8822300
6,2024-01-10,115.7019500732422,118.86000061035156,119.16999816894533,117.73999786376952,118.19000244140624,7129100
7,2024-01-11,115.28338623046876,118.43000030517578,118.9000015258789,117.08000183105467,118.8000030517578,5754400
8,2024-01-12,115.47806549072266,118.62999725341795,118.66999816894533,117.6500015258789,118.06999969482422,6822100
9,2024-01-16,115.34178924560548,118.48999786376952,119.33999633789062,117.94000244140624,118.48999786376952,6832300
10,2024-01-17,114.99134826660156,118.12999725341795,119.4000015258789,117.61000061035156,119.18000030517578,5591400
11,2024-01-18,115.39046478271484,118.54000091552734,118.62000274658205,116.62000274658205,117.6500015258789,10524700
12,2024-01-19,115.7311553955078,118.88999938964844,119.0199966430664,117.72000122070312,118.20999908447266,7535300
13,2024-01-22,116.25680541992188,119.43000030517578,119.97000122070312,118.86000061035156,119.04000091552734,8786200
14,2024-01-23,116.6559066772461,119.83999633789062,119.98999786376952,117.2699966430664,118.13999938964844,6501400
15,2024-01-24,115.72142028808594,118.87999725341795,119.9499969482422,118.44000244140624,119.6999969482422,5859900
16,2024-01-25,116.9382095336914,120.12999725341795,120.18000030517578,118.66000366210938,118.66000366210938,6689800
17,2024-01-26,117.60987091064452,120.81999969482422,121.0199966430664,120.08000183105467,120.51000213623048,8300300
18,2024-01-29,118.05765533447266,121.27999877929688,121.45999908447266,120.48999786376952,121.3499984741211,9138200
19,2024-01-30,118.42755889892578,121.66000366210938,121.76000213623048,120.18000030517578,121.27999877929688,7469500
20,2024-01-31,117.57093811035156,120.77999877929688,122.8499984741211,120.5,122.52999877929688,10779000
