,Date,Adj Close,Close,High,Low,Open,Volume
0,2024-01-02,88.89204406738281,91.9732437133789,92.52508544921876,90.67726135253906,90.81939697265624,3321053
1,2024-01-03,87.10612487792969,90.12541961669922,91.52173614501952,89.29766082763672,91.32942962646484,3547575
2,2024-01-04,87.41320037841797,90.44314575195312,91.42140197753906,90.05852508544922,90.36788940429688,3319976
3,2024-01-05,87.75260925292969,90.7943115234375,91.54682159423828,89.92475128173828,90.2842788696289,1991579
4,2024-01-08,87.97079467773438,91.0200653076172,91.10367584228516,89.95819091796875,90.51839447021484,2535042
5,2024-01-09,88.16474151611328,91.22073364257812,91.3879623413086,89.75752258300781,90.46822357177734,2939768
6,2024-01-10,87.51825714111328,90.55184173583984,91.23745727539062,90.16722106933594,91.15384674072266,2391761
7,2024-01-11,88.019287109375,91.07023620605467,91.13712310791016,89.64046478271484,90.55184173583984,3212217
8,2024-01-12,87.37279510498047,90.40133666992188,92.10702514648438,90.2090301513672,91.48829650878906,3490526
9,2024-01-16,86.98490905761719,90.0,90.35953521728516,89.19732666015625,90.02508544921875,3631534
10,2024-01-17,85.7242431640625,88.69564819335938,90.0167236328125,88.23578643798828,89.33946228027344,3156842
11,2024-01-18,86.01516723632812,88.99665832519531,89.24748992919922,88.07691955566406,88.90467834472656,2981748
12,2024-01-19,87.08187103271484,90.10033416748048,90.6020050048828,87.87625122070312,89.24748992919922,3910322
13,2024-01-22,87.29198455810547,90.3177261352539,91.4799346923828,89.79933166503906,90.71906280517578,5879656
14,2024-01-23,77.6593246459961,80.3511734008789,84.33110046386719,78.68729400634766,84.33110046386719,32544236
15,2024-01-24,75.34812927246094,77.95986938476562,81.13712310791016,77.533447265625,80.80267333984375,11202454
16,2024-01-25,77.56234741210938,80.25083923339844,80.50167083740234,78.26923370361328,78.41136932373047,7322988
17,2024-01-26,77.57042694091797,80.25919342041016,81.02006530761719,80.09197235107422,80.45150756835938,4449359
18,2024-01-29,77.88558197021484,80.58528137207031,81.01170349121094,79.79933166503906,80.2675552368164,4544800
19,2024-01-30,77.37647247314453,80.05852508544922,80.69397735595703,79.24748992919922,80.40969848632812,3827798
20,2024-01-31,76.24513244628906,78.8879623413086,80.21739196777344,78.72909545898438,80.21739196777344,8260533
21,2024-02-01,77.50577545166016,80.19230651855469,80.2842788696289,78.54515075683594,78.92140197753906,3943571
22,2024-02-02,76.66534423828125,79.32273864746094,79.76588439941406,78.8377914428711,79.6655502319336,4440030
23,2024-02-05,74.93598937988281,77.533447265625,78.80435180664062,77.40802764892578,78.80435180664062,5354372
24,2024-02-06,75.76834869384766,78.39464569091797,78.46990203857422,77.25752258300781,77.54180908203125,4453186
25,2024-02-07,75.8329849243164,78.46154022216797,79.18896484375,78.17726135253906,79.09699249267578,4521956
26,2024-02-08,75.3157958984375,77.92642211914062,78.91304016113281,77.5167236328125,78.72073364257812,4741303
27,2024-02-09,75.07337188720703,77.67558288574219,78.0100326538086,77.24916076660156,77.92642211914062,4388244
28,2024-02-12,76.47139739990234,79.1220703125,79.48160552978516,77.8010025024414,77.85953521728516,4893673
29,2024-02-13,74.8794174194336,77.47491455078125,78.58695983886719,76.41304016113281,78.0100326538086,5496338
30,2024-02-14,74.68547821044922,77.27424621582031,77.95986938476562,77.06521606445312,77.75919342041016,6024132
31,2024-02-15,75.89312744140625,77.24080657958984,77.39130401611328,76.1789321899414,76.50502014160156,4559391
32,2024-02-16,74.96479797363281,76.29598999023438,76.96488189697266,76.26254272460938,76.80602264404297,5345522
33,2024-02-20,75.43306732177734,76.77257537841797,77.33277893066406,75.68561553955078,76.17057037353516,5174614
34,2024-02-21,75.34270477294922,76.68060302734375,76.89799499511719,76.07023620605469,76.61370849609375,4065563
35,2024-02-22,75.76990509033203,77.11538696289062,77.27424621582031,76.20401000976562,76.55518341064453,5083837
36,2024-02-23,76.05743408203125,77.40802764892578,77.70903015136719,76.84782409667969,77.24916076660156,3774217
37,2024-02-26,75.43306732177734,76.77257537841797,77.34114074707031,76.45484924316406,77.07357788085938,3914388
38,2024-02-27,75.82740020751953,77.17391204833984,77.2157211303711,76.48829650878906,76.92308044433594,2736807
39,2024-02-28,75.13732147216797,76.47157287597656,77.44983673095703,76.43812561035156,76.92308044433594,3543030
40,2024-02-29,75.67953491210938,77.0234146118164,77.1655502319336,76.3879623413086,76.92308044433594,6169446
41,2024-03-01,75.46593475341797,76.80602264404297,76.9565200805664,75.99497985839844,76.9565200805664,4064128
42,2024-03-04,75.12088775634766,76.45484924316406,76.79766082763672,75.65217590332031,76.17057037353516,6678703
43,2024-03-05,76.14779663085938,77.5,78.08528137207031,76.56354522705078,76.64715576171875,5251636
44,2024-03-06,76.00814056396484,77.35785675048828,78.33612060546875,76.86454772949219,78.16889953613281,3591349
45,2024-03-07,76.09030151367188,77.44147491455078,78.0100326538086,77.01505279541016,77.8010025024414,3751613
46,2024-03-08,77.14185333251953,78.51170349121094,79.21405029296875,77.90969848632812,78.16889953613281,4925846
47,2024-03-11,77.26509094238281,78.63712310791016,78.97993469238281,78.14381408691406,78.57859802246094,4206571
48,2024-03-12,81.10164642333984,82.54180908203125,84.32273864746094,81.22909545898438,83.77926635742188,16737302
49,2024-03-13,85.49683380126953,87.01505279541016,87.03177642822266,82.94314575195312,83.3779296875,12935338
50,2024-03-14,84.71637725830078,86.22073364257812,87.40802764892578,85.48494720458984,86.42140197753906,8282539
51,2024-03-15,86.2608642578125,87.79264068603516,88.24414825439453,85.93645477294922,86.12039947509766,32098966
52,2024-03-18,86.0965576171875,87.62541961669922,88.8712387084961,87.30769348144531,87.39966583251953,6622491
53,2024-03-19,86.52375793457031,88.0602035522461,89.46488189697266,87.41638946533203,88.45317840576172,6987869
54,2024-03-20,88.81582641601562,90.39297485351562,91.22073364257812,87.32441711425781,87.7842788696289,8390299
55,2024-03-21,88.61865997314453,90.19230651855467,91.29598999023438,90.12541961669922,90.46822357177734,7886663
56,2024-03-22,87.72319030761719,89.28093719482422,90.40133666992188,89.25585174560547,89.966552734375,5321243
57,2024-03-25,86.1294174194336,87.65885925292969,89.30602264404297,87.60869598388672,88.54515075683594,6680019
58,2024-03-26,84.31382751464844,85.81103515625,87.5167236328125,85.61872863769531,87.0066909790039,7279693
59,2024-03-27,85.9240493774414,87.44983673095703,87.59197235107422,86.1120376586914,86.12039947509766,4641676
60,2024-03-28,87.13990783691406,88.68729400634766,88.84615325927734,87.44983673095703,87.466552734375,5245776
61,2024-04-01,92.37956237792967,94.0199966430664,94.33999633789062,88.2300033569336,91.0500030517578,13004800
62,2024-04-02,91.22015380859376,92.83999633789062,94.41999816894533,91.9000015258789,93.0999984741211,8912000
63,2024-04-03,91.56404876708984,93.19000244140624,94.6999969482422,92.5,93.33999633789062,6060200
64,2024-04-04,88.96028900146484,90.54000091552734,95.66999816894533,90.2300033569336,94.48999786376952,5864200
65,2024-04-05,89.44172668457031,91.02999877929688,91.41999816894533,89.54000091552734,90.43000030517578,3513600
66,2024-04-08,90.32603454589844,91.93000030517578,92.88999938964844,91.1999969482422,91.1999969482422,3706700
67,2024-04-09,90.99417114257812,92.61000061035156,93.1999969482422,92.0,92.0999984741211,4237700
68,2024-04-10,91.01382446289062,92.62999725341795,92.70999908447266,90.56999969482422,91.77999877929688,3494900
69,2024-04-11,91.5542221069336,93.18000030517578,93.55999755859376,92.4800033569336,92.83999633789062,2993700
70,2024-04-12,89.71685791015625,91.30999755859376,92.80999755859376,91.1500015258789,92.76000213623048,3590100
71,2024-04-15,89.70703125,91.3000030517578,92.77999877929688,90.75,91.9800033569336,3674800
72,2024-04-16,89.46138763427734,91.0500030517578,91.33000183105467,90.16999816894533,90.94000244140624,3037000
73,2024-04-17,89.37295532226562,90.95999908447266,92.11000061035156,90.33000183105467,91.7300033569336,3421600
74,2024-04-18,89.8838882446289,91.4800033569336,92.43000030517578,90.87000274658205,91.4000015258789,3069400
75,2024-04-19,90.66009521484376,92.2699966430664,92.4000015258789,91.0999984741211,91.23999786376952,3588000
76,2024-04-22,91.00399780273438,92.62000274658205,92.70999908447266,91.6999969482422,92.54000091552734,2992900
77,2024-04-23,91.37736511230467,93.0,94.04000091552734,92.79000091552734,92.9800033569336,3729800
78,2024-04-24,90.41445922851562,92.0199966430664,93.2300033569336,91.41999816894533,92.58999633789062,3813400
79,2024-04-25,89.81510925292969,91.41000366210938,92.0,90.6500015258789,91.58999633789062,2954800
80,2024-04-26,90.22777557373048,91.83000183105467,92.19000244140624,91.08000183105467,91.5,4520900
81,2024-04-29,90.55201721191406,92.16000366210938,92.62000274658205,91.55999755859376,91.55999755859376,4905000
82,2024-04-30,94.8261260986328,96.51000213623048,97.83999633789062,93.77999877929688,95.7300033569336,16731900
83,2024-05-01,96.72245025634766,98.44000244140624,99.6999969482422,97.27999877929688,98.0999984741211,11062600
84,2024-05-02,95.12088775634766,96.80999755859376,98.4000015258789,96.6500015258789,97.95999908447266,6317100
