,Date,Adj Close,Close,High,Low,Open,Volume
0,2024-01-02,144.24745178222656,148.74000549316406,149.41000366210938,146.30999755859375,146.36000061035156,7238400
1,2024-01-03,143.3745880126953,147.83999633789062,149.1999969482422,147.17999267578125,148.33999633789062,7697500
2,2024-01-04,144.16012573242188,148.64999389648438,149.27000427246094,147.77000427246094,148.0500030517578,7067400
3,2024-01-05,142.96730041503906,147.4199981689453,148.8699951171875,146.5500030517578,148.72000122070312,5294200
4,2024-01-08,144.19891357421875,148.69000244140625,148.9199981689453,147.64999389648438,147.91000366210938,8255300
5,2024-01-09,144.79051208496094,149.3000030517578,149.39999389648438,148.0500030517578,148.57000732421875,9786800
6,2024-01-10,145.41116333007812,149.94000244140625,150.0,149.25999450683594,149.35000610351562,8591100
7,2024-01-11,145.9639434814453,150.50999450683594,150.8000030517578,149.2899932861328,150.0500030517578,6659400
8,2024-01-12,146.05125427246094,150.60000610351562,151.3000030517578,149.88999938964844,150.9499969482422,5684700
9,2024-01-16,145.2657012939453,149.7899932861328,151.5,148.8800048828125,150.14999389648438,8120100
10,2024-01-17,145.41116333007812,149.94000244140625,150.60000610351562,149.00999450683594,149.16000366210938,6541400
11,2024-01-18,144.57284545898438,148.13999938964844,148.39999389648438,146.9199981689453,148.22999572753906,6526200
12,2024-01-19,144.01658630371094,147.57000732421875,148.6199951171875,147.30999755859375,148.25,7738600
13,2024-01-22,144.29959106445312,147.86000061035156,148.2100067138672,146.27999877929688,146.97000122070312,11084100
14,2024-01-23,150.272216796875,153.97999572753906,156.39999389648438,152.88999938964844,153.11000061035156,19101600
15,2024-01-24,148.45701599121094,152.1199951171875,154.22999572753906,152.08999633789062,153.92999267578125,11592700
16,2024-01-25,151.8727569580078,155.6199951171875,155.66000366210938,152.05999755859375,152.39999389648438,10352500
17,2024-01-26,152.38021850585938,156.13999938964844,156.16000366210938,155.33999633789062,155.80999755859375,8356600
18,2024-01-29,152.39974975585938,156.16000366210938,157.3300018310547,155.39999389648438,156.67999267578125,8987400
19,2024-01-30,153.6977081298828,157.49000549316406,157.9199981689453,155.82000732421875,156.33999633789062,7794700
20,2024-01-31,153.35614013671875,157.13999938964844,158.5,156.6999969482422,157.99000549316406,8870000
